source	rule	target	mapping	evidence_scope	source_metadata	guard_and_priority	native_dependencies
lib/conformance.maude	p3109-conformance-058	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4-4.6; page=21-24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-conformance-059	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4-4.6; page=21-24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-conformance-060	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4-4.6; page=21-24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-conformance-061	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4-4.6; page=21-24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-conformance-062	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4-4.6; page=21-24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-conformance-063	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4-4.6; page=21-24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-conformance-064	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4-4.6; page=21-24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-numeric-table	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.3; page=19-20; clause=5.8; page=70	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-plain-table	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.3; page=19-20	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-numeric	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.3; 5.8; page=19-20; 70	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-plain	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.3; page=19-20	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-specialization-numeric	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.3; page=19-20	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-specialization-plain	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.3; page=19-20	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-numeric-plain	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4; page=21	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-exact	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.6; page=24	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-decl-approximate	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.4; page=21	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-block-elements-name	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=5.5;5.7; page=64-66;69	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
lib/conformance.maude	p3109-block-reduction-name	src/conformance.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=5.6; page=67-68	unconditional; enclosing sort/membership restrictions apply	P3109-BLOCK-CORE; STRING; P3109-SEQUENCE{FormatElt} * (sort Seq{FormatElt} to FormatSeq, op nil to fnil, op cons to fcons); P3109-SEQUENCE{KappaPartElt} * (sort Seq{KappaPartElt} to KappaPartSeq, op nil to knil, op cons to kcons); P3109-SEQUENCE{CodeSeqElt} * (sort Seq{CodeSeqElt} to PartitionSeq, op nil to pnil, op cons to pcons); P3109-SEQUENCE{DeclarationElt} * (sort Seq{DeclarationElt} to DeclarationSeq, op nil to dnil, op cons to dcons); P3109-SEQUENCE{SpecializationElt} * (sort Seq{SpecializationElt} to SpecializationSeq, op nil to snil, op cons to scons); P3109-CONFORMANCE-DATA; P3109-PREDICATES; P3109-SEQUENCE{ObservationElt} * (sort Seq{ObservationElt} to ObservationSeq, op nil to onil, op cons to ocons); P3109-SEQUENCE{ArityEntryElt} * (sort Seq{ArityEntryElt} to ArityTable, op nil to anil, op cons to acons)
